DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,GP,FastestLapRace,Year,FasterThanTeammateRace,FasterThanTeammateFP
18,Aston Martin,77.085,78.248,0.6183565314606152,Hungarian Grand Prix,80.305,2024,1.0,0.0
20,Haas F1 Team,77.507,77.96975,0.30444324183663285,Hungarian Grand Prix,80.305,2024,0.0,0.0
22,RB,76.744,77.42433333333334,0.5635484796260981,Hungarian Grand Prix,80.305,2024,1.0,0.0
23,Williams,76.661,77.6164,0.5899066366807528,Hungarian Grand Prix,80.305,2024,1.0,1.0
24,Kick Sauber,77.291,78.5664,0.7103645824504504,Hungarian Grand Prix,80.305,2024,0.0,0.0
31,Alpine,77.575,78.40766666666667,0.4844645383192533,Hungarian Grand Prix,80.305,2024,1.0,0.0
44,Mercedes,76.786,77.54,0.5587016198294034,Hungarian Grand Prix,80.305,2024,1.0,0.0
50,Haas F1 Team,80.371,81.1686,0.8143700878593226,Hungarian Grand Prix,80.305,2024,,0.0
55,Ferrari,76.639,77.458,0.4638257575138906,Hungarian Grand Prix,80.305,2024,0.0,1.0
63,Mercedes,76.564,77.22099999999999,0.6298450603124559,Hungarian Grand Prix,80.305,2024,0.0,1.0
77,Kick Sauber,76.804,78.04985714285715,0.5753988501332736,Hungarian Grand Prix,80.305,2024,1.0,1.0
81,McLaren,76.142,77.143,0.6336410655883988,Hungarian Grand Prix,80.305,2024,1.0,0.0
27,Haas F1 Team,76.696,77.283,0.42076676041088185,Hungarian Grand Prix,80.305,2024,1.0,1.0
1,Red Bull Racing,102.477,103.161,0.39720460722403383,Belgian Grand Prix,104.701,2024,1.0,1.0
2,Williams,104.226,105.14575,0.5964215686073074,Belgian Grand Prix,104.701,2024,0.0,0.0
3,RB,103.823,104.54225,0.47350679773367854,Belgian Grand Prix,104.701,2024,1.0,1.0
4,McLaren,102.26,103.13466666666666,0.6184832702309335,Belgian Grand Prix,104.701,2024,0.0,1.0
10,Alpine,103.829,104.93871428571428,0.6139315257969324,Belgian Grand Prix,104.701,2024,0.0,0.0
11,Red Bull Racing,103.504,103.98899999999999,0.30513849314696007,Belgian Grand Prix,104.701,2024,0.0,0.0
14,Aston Martin,103.538,104.46650000000001,0.6025840881846564,Belgian Grand Prix,104.701,2024,1.0,0.0
16,Ferrari,102.837,103.72699999999999,0.6387649541628462,Belgian Grand Prix,104.701,2024,1.0,1.0
18,Aston Martin,103.532,104.36359999999999,0.4494319080795219,Belgian Grand Prix,104.701,2024,0.0,1.0
20,Haas F1 Team,103.485,104.326,0.6685562803534181,Belgian Grand Prix,104.701,2024,1.0,1.0
22,RB,104.348,105.19940000000001,0.5043639955428997,Belgian Grand Prix,104.701,2024,0.0,0.0
23,Williams,103.892,104.49479999999998,0.678319806580938,Belgian Grand Prix,104.701,2024,1.0,1.0
24,Kick Sauber,104.302,105.54366666666665,0.6968088371680957,Belgian Grand Prix,104.701,2024,0.0,0.0
27,Haas F1 Team,103.846,104.72375,0.8049395551841135,Belgian Grand Prix,104.701,2024,0.0,0.0
31,Alpine,103.401,104.307,0.6453174929185415,Belgian Grand Prix,104.701,2024,1.0,1.0
44,Mercedes,103.519,104.17916666666667,0.5316017985505862,Belgian Grand Prix,104.701,2024,1.0,0.0
55,Ferrari,103.098,103.98425,0.5946765402300659,Belgian Grand Prix,104.701,2024,0.0,0.0
63,Mercedes,103.29,104.14350000000002,0.5327096613853859,Belgian Grand Prix,104.701,2024,0.0,1.0
77,Kick Sauber,103.675,104.60560000000001,0.6653554238149708,Belgian Grand Prix,104.701,2024,1.0,1.0
81,McLaren,102.475,103.572,0.6396495134055867,Belgian Grand Prix,104.701,2024,1.0,0.0
1,Red Bull Racing,70.986,71.88000000000001,0.6520955962638166,Dutch Grand Prix,73.817,2024,1.0,1.0
2,Williams,71.818,72.387,0.6979603618162501,Dutch Grand Prix,73.817,2024,0.0,0.0
3,RB,71.63,72.5075,0.8775000000000048,Dutch Grand Prix,73.817,2024,1.0,0.0
4,McLaren,70.961,72.27700000000002,0.6876705606611361,Dutch Grand Prix,73.817,2024,1.0,0.0
10,Alpine,71.644,72.578,0.6353345575364187,Dutch Grand Prix,73.817,2024,1.0,1.0
11,Red Bull Racing,71.581,72.64333333333333,0.7531428962834484,Dutch Grand Prix,73.817,2024,0.0,0.0
14,Aston Martin,71.357,72.05924999999999,0.7166447428817158,Dutch Grand Prix,73.817,2024,1.0,1.0
16,Ferrari,71.443,72.41233333333334,0.7100395920103482,Dutch Grand Prix,73.817,2024,1.0,1.0
18,Aston Martin,71.576,72.57966666666668,0.6640727035163819,Dutch Grand Prix,73.817,2024,0.0,0.0
20,Haas F1 Team,71.43,72.08866666666667,0.8901019916591277,Dutch Grand Prix,73.817,2024,0.0,1.0
22,RB,71.374,72.19024999999999,0.613443711761724,Dutch Grand Prix,73.817,2024,0.0,1.0
23,Williams,71.55,72.4154,0.708112589917738,Dutch Grand Prix,73.817,2024,1.0,1.0
24,Kick Sauber,71.934,73.16725,0.7154506883776135,Dutch Grand Prix,73.817,2024,0.0,1.0
27,Haas F1 Team,73.296,73.523,0.1809165553508022,Dutch Grand Prix,73.817,2024,1.0,0.0
31,Alpine,72.061,72.88575,0.7721817710228572,Dutch Grand Prix,73.817,2024,0.0,0.0
44,Mercedes,70.813,71.66600000000001,0.639294924115623,Dutch Grand Prix,73.817,2024,0.0,0.0
55,Ferrari,73.074,73.7115,0.7685084579885889,Dutch Grand Prix,73.817,2024,0.0,0.0
63,Mercedes,70.702,71.88166666666667,0.8422257549031755,Dutch Grand Prix,73.817,2024,1.0,1.0
81,McLaren,70.763,70.763,0.0,Dutch Grand Prix,73.817,2024,0.0,1.0
97,Kick Sauber,74.658,74.658,0.0,Dutch Grand Prix,73.817,2024,,0.0
77,Kick Sauber,72.206,72.916,0.7364626263429778,Dutch Grand Prix,73.817,2024,1.0,0.0
1,Red Bull Racing,80.368,81.24271428571429,0.6228099261264505,Italian Grand Prix,81.432,2024,1.0,1.0
3,RB,81.077,82.0515,0.6762630775075644,Italian Grand Prix,81.432,2024,1.0,1.0
4,McLaren,80.262,81.01757142857142,0.5190166133159515,Italian Grand Prix,81.432,2024,0.0,0.0
10,Alpine,81.155,82.0429090909091,0.5529258465070503,Italian Grand Prix,81.432,2024,0.0,1.0
11,Red Bull Racing,81.287,82.018625,0.4819325516864361,Italian Grand Prix,81.432,2024,0.0,0.0
12,Mercedes,83.955,83.955,0.0,Italian Grand Prix,81.432,2024,,0.0
14,Aston Martin,80.968,81.77344444444445,0.5673964146503075,Italian Grand Prix,81.432,2024,1.0,1.0
16,Ferrari,80.226,81.0952,0.6548307873031004,Italian Grand Prix,81.432,2024,1.0,1.0
18,Aston Martin,81.157,81.888,0.5787797508551943,Italian Grand Prix,81.432,2024,0.0,0.0
20,Haas F1 Team,81.208,81.9315,0.6126924187551206,Italian Grand Prix,81.432,2024,1.0,0.0
22,RB,81.141,81.967375,0.6742988835635108,Italian Grand Prix,81.432,2024,0.0,0.0
23,Williams,80.596,81.54866666666666,0.613831862610239,Italian Grand Prix,81.432,2024,1.0,1.0
24,Kick Sauber,82.035,83.01081818181818,0.5306047695673352,Italian Grand Prix,81.432,2024,0.0,0.0
27,Haas F1 Team,80.943,81.34183333333334,0.41041418780977224,Italian Grand Prix,81.432,2024,0.0,1.0
31,Alpine,81.258,82.13161538461537,0.5430119050205813,Italian Grand Prix,81.432,2024,1.0,0.0
43,Williams,80.905,81.951375,0.5354521307969553,Italian Grand Prix,81.432,2024,0.0,0.0
44,Mercedes,80.117,80.934125,0.47970757694141214,Italian Grand Prix,81.432,2024,1.0,1.0
55,Ferrari,80.463,81.1563,0.7239656138243046,Italian Grand Prix,81.432,2024,0.0,0.0
77,Kick Sauber,81.357,82.10745454545454,0.3771089458297073,Italian Grand Prix,81.432,2024,1.0,1.0
81,McLaren,80.252,81.17699999999999,0.6123556389643446,Italian Grand Prix,81.432,2024,1.0,1.0
63,Mercedes,80.21,80.6808,0.4062853184647454,Italian Grand Prix,81.432,2024,0.0,0.0
1,Red Bull Racing,102.862,103.33475,0.4972943670503411,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
10,Alpine,103.876,104.91400000000002,0.7499847998459668,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
11,Red Bull Racing,103.024,103.69983333333333,0.573424048055965,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
14,Aston Martin,103.474,104.3355,0.7916907540195236,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
16,Ferrari,102.527,103.2464,0.6318773931705424,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
18,Aston Martin,103.571,104.232,0.622129247021874,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
22,RB,103.503,104.20066666666666,0.4994492522324498,Azerbaijan Grand Prix,105.255,2024,0.0,1.0
23,Williams,103.194,104.2098,0.7093477003557527,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
24,Kick Sauber,104.869,105.8004,0.46799555553445094,Azerbaijan Grand Prix,105.255,2024,1.0,0.0
27,Haas F1 Team,104.164,104.8325,0.51888686949405,Azerbaijan Grand Prix,105.255,2024,0.0,1.0
3,RB,103.87,104.70825,0.4961100558343871,Azerbaijan Grand Prix,105.255,2024,1.0,0.0
31,Alpine,105.81,106.43875,0.5583848918980497,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
4,McLaren,102.737,103.4815,0.7445000000000022,Azerbaijan Grand Prix,105.255,2024,0.0,1.0
43,Williams,103.238,104.54175000000001,0.7684895493759184,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
44,Mercedes,103.301,104.07300000000001,0.599676579499316,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
50,Haas F1 Team,104.547,105.079,0.7403733292513133,Azerbaijan Grand Prix,105.255,2024,1.0,0.0
55,Ferrari,102.968,103.75925,0.49538539290132194,Azerbaijan Grand Prix,105.255,2024,0.0,0.0
63,Mercedes,102.514,103.17633333333333,0.6237169942280641,Azerbaijan Grand Prix,105.255,2024,1.0,1.0
77,Kick Sauber,104.187,105.10499999999999,0.5922837157984373,Azerbaijan Grand Prix,105.255,2024,0.0,1.0
81,McLaren,102.749,103.366,0.6170000000000044,Azerbaijan Grand Prix,105.255,2024,1.0,0.0
1,Red Bull Racing,90.54,91.73711111111112,0.5983195809829825,Singapore Grand Prix,94.486,2024,1.0,1.0
3,RB,91.478,92.218875,0.6106681663350406,Singapore Grand Prix,94.486,2024,0.0,0.0
4,McLaren,89.646,90.15433333333333,0.44365477068950426,Singapore Grand Prix,94.486,2024,1.0,1.0
10,Alpine,91.367,92.6411,0.5821411255013687,Singapore Grand Prix,94.486,2024,0.0,1.0
11,Red Bull Racing,91.44,92.3255,0.6883073441421366,Singapore Grand Prix,94.486,2024,0.0,0.0
14,Aston Martin,91.082,92.21145454545454,0.7211745928611398,Singapore Grand Prix,94.486,2024,1.0,1.0
16,Ferrari,90.559,91.62090909090908,0.6168541089557072,Singapore Grand Prix,94.486,2024,1.0,1.0
18,Aston Martin,91.719,92.7800769230769,0.6284502870662194,Singapore Grand Prix,94.486,2024,0.0,0.0
20,Haas F1 Team,91.265,92.2272857142857,0.5354031096248119,Singapore Grand Prix,94.486,2024,0.0,0.0
22,RB,91.114,92.16428571428573,0.577132248841683,Singapore Grand Prix,94.486,2024,1.0,1.0
23,Williams,90.949,91.94725,0.6341060144013767,Singapore Grand Prix,94.486,2024,0.0,1.0
24,Kick Sauber,92.359,93.22649999999999,0.5618658647755717,Singapore Grand Prix,94.486,2024,1.0,0.0
27,Haas F1 Team,91.187,91.99666666666666,0.6606992928371854,Singapore Grand Prix,94.486,2024,1.0,1.0
31,Alpine,91.559,92.38550000000001,0.5567182860298395,Singapore Grand Prix,94.486,2024,1.0,0.0
43,Williams,90.989,92.17583333333334,0.6450931241990443,Singapore Grand Prix,94.486,2024,1.0,0.0
44,Mercedes,90.864,91.78599999999999,0.7354627794796961,Singapore Grand Prix,94.486,2024,0.0,0.0
55,Ferrari,90.807,91.86754545454545,0.5316980283849375,Singapore Grand Prix,94.486,2024,0.0,0.0
63,Mercedes,90.125,91.14299999999999,0.7321834924844097,Singapore Grand Prix,94.486,2024,1.0,1.0
77,Kick Sauber,92.098,93.17742857142858,0.6022410189433807,Singapore Grand Prix,94.486,2024,0.0,1.0
81,McLaren,90.431,91.57383333333333,0.7380348719554,Singapore Grand Prix,94.486,2024,0.0,0.0
1,Red Bull Racing,93.855,94.77325,0.8537518301590916,United States Grand Prix,97.33,2024,1.0,1.0
4,McLaren,93.868,94.81649999999999,0.9485000000000028,United States Grand Prix,97.33,2024,1.0,1.0
10,Alpine,94.375,94.5745,0.19950000000000045,United States Grand Prix,97.33,2024,1.0,1.0
11,Red Bull Racing,94.638,95.15033333333334,0.669464628556946,United States Grand Prix,97.33,2024,0.0,0.0
14,Aston Martin,94.112,94.97049999999999,0.8584999999999994,United States Grand Prix,97.33,2024,1.0,1.0
16,Ferrari,93.623,94.79299999999999,0.7124805260496577,United States Grand Prix,97.33,2024,1.0,0.0
18,Aston Martin,94.619,95.43350000000001,0.8145000000000024,United States Grand Prix,97.33,2024,0.0,0.0
20,Haas F1 Team,94.096,94.096,0.0,United States Grand Prix,97.33,2024,0.0,1.0
22,RB,94.313,95.2735,0.9604999999999961,United States Grand Prix,97.33,2024,0.0,1.0
23,Williams,94.618,94.618,0.0,United States Grand Prix,97.33,2024,0.0,1.0
24,Kick Sauber,97.219,97.86099999999999,0.642000000000003,United States Grand Prix,97.33,2024,0.0,0.0
27,Haas F1 Team,94.364,94.364,0.0,United States Grand Prix,97.33,2024,1.0,0.0
30,RB,94.443,95.05166666666666,0.7305638613807511,United States Grand Prix,97.33,2024,1.0,0.0
31,Alpine,94.806,95.862,0.8632387850415438,United States Grand Prix,97.33,2024,0.0,0.0
43,Williams,95.248,95.248,0.0,United States Grand Prix,97.33,2024,1.0,0.0
44,Mercedes,93.963,94.1385,0.17549999999999955,United States Grand Prix,97.33,2024,0.0,1.0
55,Ferrari,93.602,94.344,0.6604517393420943,United States Grand Prix,97.33,2024,0.0,1.0
63,Mercedes,94.093,94.96025,0.720820496032123,United States Grand Prix,97.33,2024,1.0,0.0
77,Kick Sauber,95.041,95.82433333333334,0.578638248150108,United States Grand Prix,97.33,2024,1.0,1.0
81,McLaren,93.908,93.908,0.0,United States Grand Prix,97.33,2024,0.0,0.0
1,Red Bull Racing,77.003,77.9638,0.7096800405816681,Mexico City Grand Prix,78.336,2024,1.0,1.0
10,Alpine,78.454,79.262,0.6004601265998962,Mexico City Grand Prix,78.336,2024,1.0,0.0
11,Red Bull Racing,77.787,78.5891,0.4537517933848833,Mexico City Grand Prix,78.336,2024,0.0,0.0
12,Mercedes,79.2,79.938,0.6262369093774836,Mexico City Grand Prix,78.336,2024,,0.0
18,Aston Martin,77.9,78.89918181818183,0.6235357856876053,Mexico City Grand Prix,78.336,2024,1.0,0.0
20,Haas F1 Team,77.474,78.638375,0.6199687366109654,Mexico City Grand Prix,78.336,2024,1.0,1.0
22,RB,77.302,78.38199999999999,0.5602715413083181,Mexico City Grand Prix,78.336,2024,0.0,1.0
23,Williams,77.511,78.328,0.5275975739140603,Mexico City Grand Prix,78.336,2024,0.0,1.0
27,Haas F1 Team,77.819,78.662,0.475688373382646,Mexico City Grand Prix,78.336,2024,0.0,0.0
29,McLaren,79.295,79.75,0.4549999999999983,Mexico City Grand Prix,78.336,2024,,0.0
30,RB,77.494,78.8662,0.514593781540352,Mexico City Grand Prix,78.336,2024,1.0,0.0
31,Alpine,78.324,79.26825,0.5413631136615548,Mexico City Grand Prix,78.336,2024,0.0,1.0
34,Aston Martin,79.819,81.0005,0.7271040159426981,Mexico City Grand Prix,78.336,2024,,0.0
38,Ferrari,81.256,81.256,0.0,Mexico City Grand Prix,78.336,2024,,0.0
43,Williams,77.712,78.53928571428573,0.5073834037169004,Mexico City Grand Prix,78.336,2024,1.0,0.0
55,Ferrari,76.832,77.7091,0.5447163390242665,Mexico City Grand Prix,78.336,2024,1.0,1.0
63,Mercedes,77.341,78.04233333333333,0.5677451501823285,Mexico City Grand Prix,78.336,2024,0.0,0.0
77,Kick Sauber,77.639,78.7807,0.5753355629543525,Mexico City Grand Prix,78.336,2024,1.0,1.0
81,McLaren,76.492,77.73366666666666,0.6522378570906635,Mexico City Grand Prix,78.336,2024,0.0,1.0
97,Kick Sauber,79.988,80.438,0.45000000000000284,Mexico City Grand Prix,78.336,2024,,0.0
4,McLaren,76.551,77.84166666666665,0.5994349190881537,Mexico City Grand Prix,78.336,2024,1.0,0.0
14,Aston Martin,77.798,78.74629999999999,0.44929724014286904,Mexico City Grand Prix,78.336,2024,0.0,1.0
16,Ferrari,77.232,77.8248,0.4787395534108273,Mexico City Grand Prix,78.336,2024,0.0,0.0
24,Kick Sauber,78.428,79.40342857142858,0.6575425802926843,Mexico City Grand Prix,78.336,2024,0.0,0.0
44,Mercedes,77.06,78.32037499999998,0.6794400152883247,Mexico City Grand Prix,78.336,2024,1.0,1.0
1,Red Bull Racing,71.712,72.2305,0.518499999999996,São Paulo Grand Prix,80.472,2024,1.0,1.0
4,McLaren,70.61,70.7205,0.11050000000000182,São Paulo Grand Prix,80.472,2024,1.0,1.0
10,Alpine,71.216,71.78,0.5151247421741636,São Paulo Grand Prix,80.472,2024,0.0,1.0
11,Red Bull Racing,71.845,72.49633333333334,0.7487346362734639,São Paulo Grand Prix,80.472,2024,0.0,0.0
14,Aston Martin,71.215,71.9175,0.4248579174265196,São Paulo Grand Prix,80.472,2024,1.0,1.0
16,Ferrari,71.038,71.8756,0.6310786321846096,São Paulo Grand Prix,80.472,2024,1.0,1.0
18,Aston Martin,71.783,72.67875000000001,0.7063329154867397,São Paulo Grand Prix,80.472,2024,0.0,0.0
22,RB,71.483,72.52966666666667,0.7410575026421514,São Paulo Grand Prix,80.472,2024,1.0,0.0
23,Williams,70.955,71.93933333333332,0.6976657907304586,São Paulo Grand Prix,80.472,2024,0.0,1.0
24,Kick Sauber,72.883,73.4944,0.5376804255317461,São Paulo Grand Prix,80.472,2024,0.0,0.0
27,Haas F1 Team,71.124,71.67866666666667,0.5822200805728242,São Paulo Grand Prix,80.472,2024,0.0,0.0
30,RB,71.301,72.16866666666668,0.6601698434662246,São Paulo Grand Prix,80.472,2024,0.0,1.0
31,Alpine,71.827,72.59240000000001,0.7022374527180978,São Paulo Grand Prix,80.472,2024,1.0,0.0
43,Williams,71.619,72.6425,0.6403282361414347,São Paulo Grand Prix,80.472,2024,1.0,0.0
44,Mercedes,71.754,72.35066666666667,0.42513082953629444,São Paulo Grand Prix,80.472,2024,0.0,0.0
50,Haas F1 Team,70.805,70.805,0.0,São Paulo Grand Prix,80.472,2024,1.0,1.0
55,Ferrari,71.1,71.9854,0.6858928779335739,São Paulo Grand Prix,80.472,2024,0.0,0.0
63,Mercedes,70.791,71.62433333333333,0.6197087129360768,São Paulo Grand Prix,80.472,2024,1.0,1.0
77,Kick Sauber,71.651,72.70275,0.6761321523933038,São Paulo Grand Prix,80.472,2024,1.0,1.0
81,McLaren,70.95,71.551,0.610318496087632,São Paulo Grand Prix,80.472,2024,0.0,0.0
1,Red Bull Racing,94.137,95.33633333333334,0.8521362697492821,Las Vegas Grand Prix,94.876,2024,1.0,1.0
4,McLaren,93.836,94.41666666666667,0.7030795750758904,Las Vegas Grand Prix,94.876,2024,1.0,0.0
10,Alpine,94.651,95.5545,0.6861670714920678,Las Vegas Grand Prix,94.876,2024,0.0,1.0
11,Red Bull Racing,95.061,96.14585714285714,0.5815045580392356,Las Vegas Grand Prix,94.876,2024,0.0,0.0
14,Aston Martin,95.44,96.28844444444445,0.5647941829868667,Las Vegas Grand Prix,94.876,2024,1.0,0.0
16,Ferrari,94.313,95.08675,0.5767019919334434,Las Vegas Grand Prix,94.876,2024,0.0,0.0
18,Aston Martin,95.251,96.43485714285714,0.6563388559864094,Las Vegas Grand Prix,94.876,2024,0.0,1.0
20,Haas F1 Team,94.686,95.03025000000001,0.3551685339384653,Las Vegas Grand Prix,94.876,2024,0.0,1.0
22,RB,94.997,96.0142,0.5499663262418916,Las Vegas Grand Prix,94.876,2024,1.0,1.0
23,Williams,94.407,95.08233333333332,0.5607473188126338,Las Vegas Grand Prix,94.876,2024,0.0,1.0
24,Kick Sauber,95.765,96.74080000000001,0.7114265668359572,Las Vegas Grand Prix,94.876,2024,1.0,0.0
27,Haas F1 Team,94.818,95.55250000000001,0.6111043964277578,Las Vegas Grand Prix,94.876,2024,1.0,0.0
30,RB,95.671,96.60157142857143,0.6082454526030114,Las Vegas Grand Prix,94.876,2024,0.0,0.0
31,Alpine,95.221,96.14911111111111,0.6880929272585289,Las Vegas Grand Prix,94.876,2024,1.0,0.0
43,Williams,94.723,95.85685714285714,0.5784875424196209,Las Vegas Grand Prix,94.876,2024,1.0,0.0
44,Mercedes,93.825,94.9278888888889,0.6742047899306511,Las Vegas Grand Prix,94.876,2024,0.0,0.0
55,Ferrari,93.918,94.70733333333334,0.5875884803348507,Las Vegas Grand Prix,94.876,2024,1.0,1.0
63,Mercedes,93.57,94.56175,0.5782470817047013,Las Vegas Grand Prix,94.876,2024,1.0,1.0
77,Kick Sauber,95.02,95.87160000000002,0.7061361341837735,Las Vegas Grand Prix,94.876,2024,0.0,1.0
81,McLaren,93.785,94.88675,0.7217743328077009,Las Vegas Grand Prix,94.876,2024,0.0,1.0
1,Red Bull Racing,83.213,83.549,0.3360000000000056,Qatar Grand Prix,82.384,2024,1.0,1.0
4,McLaren,82.378,83.389,0.7280032051211501,Qatar Grand Prix,82.384,2024,0.0,1.0
10,Alpine,83.62,84.52566666666667,0.8089239079721223,Qatar Grand Prix,82.384,2024,1.0,1.0
11,Red Bull Racing,84.039,84.517,0.47800000000000153,Qatar Grand Prix,82.384,2024,0.0,0.0
14,Aston Martin,83.227,84.34075000000001,0.7441835711032587,Qatar Grand Prix,82.384,2024,1.0,0.0
16,Ferrari,81.953,82.829,0.7453479053435353,Qatar Grand Prix,82.384,2024,1.0,1.0
18,Aston Martin,83.099,84.0775,0.9784999999999968,Qatar Grand Prix,82.384,2024,0.0,1.0
20,Haas F1 Team,83.715,84.801,0.8868783456596498,Qatar Grand Prix,82.384,2024,1.0,0.0
22,RB,83.045,83.62866666666667,0.6072178814524087,Qatar Grand Prix,82.384,2024,1.0,1.0
23,Williams,83.161,84.04425,0.7588970203525641,Qatar Grand Prix,82.384,2024,1.0,1.0
24,Kick Sauber,83.88,84.401,0.6619078485710815,Qatar Grand Prix,82.384,2024,1.0,0.0
27,Haas F1 Team,83.245,83.82933333333334,0.7016239892009254,Qatar Grand Prix,82.384,2024,0.0,1.0
30,RB,83.562,84.20733333333334,0.730726731107844,Qatar Grand Prix,82.384,2024,0.0,0.0
31,Alpine,84.28,85.0244,0.510987123125425,Qatar Grand Prix,82.384,2024,0.0,0.0
43,Williams,84.2,85.28366666666666,0.7666995645115621,Qatar Grand Prix,82.384,2024,0.0,0.0
44,Mercedes,83.188,84.0135,0.8254999999999981,Qatar Grand Prix,82.384,2024,0.0,0.0
55,Ferrari,82.535,83.2424,0.5296695573657224,Qatar Grand Prix,82.384,2024,0.0,0.0
63,Mercedes,83.16,84.52016666666667,0.6579344994416657,Qatar Grand Prix,82.384,2024,1.0,1.0
77,Kick Sauber,83.064,83.964,0.7749783867954031,Qatar Grand Prix,82.384,2024,0.0,1.0
81,McLaren,82.425,83.584,0.8219760742665617,Qatar Grand Prix,82.384,2024,1.0,0.0
4,McLaren,83.517,84.33571428571429,0.5263037456194478,Abu Dhabi Grand Prix,85.637,2024,1.0,0.0
10,Alpine,84.408,85.39446666666667,0.5858660673642809,Abu Dhabi Grand Prix,85.637,2024,1.0,1.0
11,Red Bull Racing,84.283,85.12274999999998,0.5384662052224494,Abu Dhabi Grand Prix,85.637,2024,0.0,0.0
14,Aston Martin,84.453,85.4288,0.5426928167327558,Abu Dhabi Grand Prix,85.637,2024,1.0,1.0
16,Ferrari,84.098,84.8995,0.6356827694167377,Abu Dhabi Grand Prix,85.637,2024,0.0,0.0
20,Haas F1 Team,84.094,84.94369999999999,0.6606452981744461,Abu Dhabi Grand Prix,85.637,2024,0.0,0.0
24,Kick Sauber,84.557,85.43655555555554,0.6597152771564255,Abu Dhabi Grand Prix,85.637,2024,1.0,0.0
27,Haas F1 Team,83.979,84.911,0.6543904867056898,Abu Dhabi Grand Prix,85.637,2024,1.0,1.0
28,McLaren,85.874,87.07339999999999,0.6589323485760884,Abu Dhabi Grand Prix,85.637,2024,,0.0
